fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221018 182052	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	182	TRUE	388699	0.0536227101845742	0.572945508394682	2563	386	7215	26930000	110
20221018 182155	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	207	TRUE	388699	0.0411361901184247	0.606143961703063	2525	442	8761	26880000	111
20221018 182258	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	215	TRUE	388699	0.0566545946946094	0.599287217886403	1997	322	7841	27040000	112
20221018 182811	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1063	TRUE	388699	0.00571407367083822	0.970193173028913	2108	391	11300	26200000	113
20221018 182958	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	265	TRUE	388699	0.0522288423767415	0.618632828348799	526	393	9187	27070000	114
20221018 183055	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	178	TRUE	388699	0.0528263167906219	0.470462976445444	5656	254	8698	26930000	115
20221018 183136	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	109	TRUE	388699	0.0492849646542208	0.805625448676823	2985	260	8323	26960000	116
20221018 183254	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	255	TRUE	388699	0.0365614490748407	0.35627366755182	2047	292	9389	27150000	117
20221018 183423	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	242	TRUE	388699	0.0335710974068624	0.513761480701843	1255	74	8951	27460000	118
20221018 183943	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	570	TRUE	388699	0.0140838205582805	0.559177647346596	338	417	8121	27360000	119
20221018 184016	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	102	TRUE	388699	0.099792832496402	0.37048726051145	5759	79	9006	26470000	120
